2e-007 nan
2.1e-007 2.6860589404e-006
2.2e-007 2.64459444535e-006
2.3e-007 2.21265204385e-006
2.4e-007 2.22856649298e-006
2.5e-007 1.81325754492e-006
2.6e-007 1.57008346859e-006
2.7e-007 1.37273630542e-006
2.8e-007 1.22259866678e-006
2.9e-007 1.05524930131e-006
3e-007 9.29797477181e-007
3.1e-007 8.10115897859e-007
3.2e-007 7.56646855633e-007
3.3e-007 6.01840160101e-007
3.4e-007 5.44363034298e-007
3.5e-007 4.6401647885e-007
3.6e-007 3.87528536904e-007
3.7e-007 3.20909317193e-007
3.8e-007 2.90367959837e-007
3.9e-007 2.79442935348e-007
4e-007 2.4367403039e-007
4.1e-007 2.00255519248e-007
4.2e-007 1.66408716397e-007
4.3e-007 1.5239903219e-007
4.4e-007 1.43967663359e-007
4.5e-007 1.19525349011e-007
4.6e-007 1.05252994292e-007
4.7e-007 9.14214094991e-008
4.8e-007 8.02713922743e-008
4.9e-007 7.24912937889e-008
5e-007 5.91286502598e-008
5.1e-007 6.076572197e-008
5.2e-007 4.93912974626e-008
5.3e-007 4.70099569103e-008
5.4e-007 3.88719387298e-008
5.5e-007 3.50470669058e-008
5.6e-007 3.47833444773e-008
5.7e-007 2.94035510857e-008
5.8e-007 2.55302978143e-008
5.9e-007 2.25240608772e-008
6e-007 2.06297332833e-008
6.1e-007 1.94818458321e-008
6.2e-007 1.73318985723e-008
6.3e-007 1.47570057426e-008
6.4e-007 1.36698134958e-008
6.5e-007 1.2589948908e-008
6.6e-007 1.09117263716e-008
6.7e-007 1.04391272192e-008
6.8e-007 9.7070834022e-009
6.9e-007 8.51416696233e-009
7e-007 8.0683924372e-009
7.1e-007 7.15068147276e-009
7.2e-007 6.75264984976e-009
7.3e-007 5.66990666624e-009
7.4e-007 5.20083654623e-009
7.5e-007 4.84061265154e-009
7.6e-007 4.62813723448e-009
7.7e-007 3.92306493394e-009
7.8e-007 3.61142778949e-009
7.9e-007 3.4753048778e-009
8e-007 3.07896092126e-009
