tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.40171731728e-005 1.20783470657e-005 -945.453290487 -77406883378.8 5948.06230352 32629824.3122 563445431547 888369911286 460549933925 135855822710 550652452693 278887071933 0 0 0 0 0 0 0 0 0 0 0 5184893.27839 43873597.4069 
4.4017219249e-005 1.2034701653e-005 -949.039489177 -78181381080.9 5954.90772251 33057459.3571 562967600932 891656688514 462338798814 135631045751 550305166469 277107072785 0 0 0 0 0 0 0 0 0 0 0 5167877.77911 43825661.278 
4.40172646112e-005 1.19915704169e-005 -952.605247879 -78956022900.6 5961.77270678 33487600.7832 562491049476 894913807420 464112458296 135406681700 549959536423 275352487263 0 0 0 0 0 0 0 0 0 0 0 5151252.48686 43778380.6395 
4.40173092778e-005 1.19489416737e-005 -956.15093877 -79730815628.9 5968.6569029 33920265.1439 562015780960 898141926715 465871240854 135182740180 549615533434 273622656501 0 0 0 0 0 0 0 0 0 0 0 5135005.57378 43731743.006 
4.40173532667e-005 1.19068041952e-005 -959.676917548 -80505764426.7 5975.55995161 34355468.269 561541798398 901341680770 467615462537 134959230505 549273128617 271916948316 0 0 0 0 0 0 0 0 0 0 0 5119125.65896 43685735.9913 
4.4017396595e-005 1.18651471823e-005 -963.183524466 -81280872934.8 5982.48148875 34793225.3069 561069104077 904513680967 469345427664 134736161681 548932293335 270234755698 0 0 0 0 0 0 0 0 0 0 0 5103601.78551 43640347.3134 
4.40174392791e-005 1.18239602402e-005 -966.671085348 -82056143369.2 5989.4211462 35233550.7704 560597699597 907658517008 471061429504 134513542409 548592999202 268575495373 0 0 0 0 0 0 0 0 0 0 0 5088423.39909 43595564.7989 
4.40174813349e-005 1.17832333566e-005 -970.139912438 -82831576653.3 5996.37855266 35676458.5689 560127585910 910776758048 472763750872 134291381093 548255218103 266938606513 0 0 0 0 0 0 0 0 0 0 0 5073580.32827 43551376.3878 
4.40175227774e-005 1.17429568798e-005 -973.590305284 -83607172475.2 6003.35333451 36121962.0512 559658763354 913868953828 474452664713 134069685840 547918922194 265323549502 0 0 0 0 0 0 0 0 0 0 0 5059062.76576 43507770.1376 
4.40175636215e-005 1.17031215e-005 -977.022551484 -84382929401.8 6010.3451165 36570074.0356 559191231686 916935635664 476128434624 133848464465 547584083917 263729804806 0 0 0 0 0 0 0 0 0 0 0 5044861.25128 43464734.2273 
4.40176038812e-005 1.16637182311e-005 -980.436927365 -85158844921.9 6017.3535223 37020806.8363 558724990124 919977317357 477791315319 133627724498 547250676009 262156871943 0 0 0 0 0 0 0 0 0 0 0 5030966.65561 43422256.9619 
4.40176435702e-005 1.16247383937e-005 -983.833698689 -85934915565.1 6024.37817525 37474172.2985 558260037367 922994496099 479441553113 133407473185 546918671511 260604268477 0 0 0 0 0 0 0 0 0 0 0 5017370.16521 43380326.7756 
4.40176827016e-005 1.15861736003e-005 -987.213121195 -86711136907.6 6031.41869878 37930181.816 557796371641 925987653226 481079386301 133187717500 546588043779 259071529137 0 0 0 0 0 0 0 0 0 0 0 5004063.26846 43338932.2358 
4.40177212881e-005 1.15480157405e-005 -990.575441164 -87487503685.7 6038.4747169 38388846.355 557333990721 928957254969 482705045558 132968464145 546258766494 257558204961 0 0 0 0 0 0 0 0 0 0 0 4991037.74235 43298062.0469 
4.40177593419e-005 1.15102569662e-005 -993.920896055 -88264009822.8 6045.54585492 38850176.4925 556872891950 931903753249 484318754349 132749719551 545930813660 256063862454 0 0 0 0 0 0 0 0 0 0 0 4978285.63959 43257705.0516 
4.4017796875e-005 1.14728896812e-005 -997.249714792 -89040648480.3 6052.63173949 39314182.41 556413072289 934827586165 485920729181 132531489896 545604159628 254588082924 0 0 0 0 0 0 0 0 0 0 0 4965799.27767 43217850.2362 
4.40178338987e-005 1.14359065274e-005 -1000.5621184 -89817412128 6059.73199932 39780873.9373 555954528321 937729178752 487511180000 132313781096 545278779088 253130461709 0 0 0 0 0 0 0 0 0 0 0 4953571.22717 43178486.7314 
4.40178704242e-005 1.13993003752e-005 -1003.85832026 -90594292565.7 6066.84626527 40250260.5495 555497256295 940608943423 489090310416 132096598825 544954647092 251690607587 0 0 0 0 0 0 0 0 0 0 0 4941594.30188 43139603.8164 
4.40179064622e-005 1.13630643111e-005 -1007.1385267 -91371280969.6 6073.97417103 40722351.4096 555041252124 943467280665 490658318071 131879948503 544631739039 250268142083 0 0 0 0 0 0 0 0 0 0 0 4929861.54837 43101190.9188 
4.40179420231e-005 1.13271916306e-005 -1010.40293711 -92148367945.9 6081.11535296 41197155.3503 554586511443 946304579334 492215394782 131663835321 544310030703 248862698991 0 0 0 0 0 0 0 0 0 0 0 4918366.23748 43063237.6199 
4.40179771169e-005 1.12916758263e-005 -1013.65174457 -92925543546.6 6088.26945087 41674680.9257 554133029593 949121217350 493761726910 131448264226 543989498219 247473923725 0 0 0 0 0 0 0 0 0 0 0 4907101.8547 43025733.6527 
4.40180117534e-005 1.12565105823e-005 -1016.8851358 -93702797301.8 6095.43610766 42154936.3808 553680801684 951917561879 495297495447 131233239951 543670118111 246101472928 0 0 0 0 0 0 0 0 0 0 0 4896062.09284 42988668.9078 
4.4018045942e-005 1.12216897626e-005 -1020.10329189 -94480118275 6102.61497022 42637929.7122 553229822569 954693970037 496822876385 131018766995 543351867265 244745013858 0 0 0 0 0 0 0 0 0 0 0 4885240.84304 42952033.4305 
4.40180796919e-005 1.11872074062e-005 -1023.3063882 -95257495077.3 6109.80568907 43123668.6415 552780086901 957450789055 498338040798 130804849646 543034722963 243404224038 0 0 0 0 0 0 0 0 0 0 0 4874632.18814 42915817.4252 
4.4018113012e-005 1.11530577183e-005 -1026.49459491 -96034915878.3 6117.007919 43612160.6544 552331589120 960188356816 499843155119 130591491974 542718662859 242078790752 0 0 0 0 0 0 0 0 0 0 0 4864230.39491 42880011.2542 
4.40181459108e-005 1.1119235064e-005 -1029.6680771 -96812368479.5 6124.2213189 44103412.9936 551884323492 962907002104 501338381272 130378697847 542403665002 240768410684 0 0 0 0 0 0 0 0 0 0 0 4854029.90773 42844605.4398 
4.40181783969e-005 1.10857339628e-005 -1032.82699493 -97589840258.2 6131.44555186 44597432.6609 551438284131 965607044900 502823876815 130166470935 542089707836 239472789555 0 0 0 0 0 0 0 0 0 0 0 4844025.34218 42809590.6656 
4.40182104783e-005 1.10525490804e-005 -1035.97150411 -98367318282.8 6138.68028578 45094226.4613 550993464977 968288796886 504299795210 129954814704 541776770184 238191641667 0 0 0 0 0 0 0 0 0 0 0 4834211.47827 42774957.7741 
4.40182421629e-005 1.10196752245e-005 -1039.10175585 -99144789266.2 6145.92519296 45593800.9762 550549859852 970952561550 505766285871 129743732433 541464831269 236924689649 0 0 0 0 0 0 0 0 0 0 0 4824583.25523 42740697.7698 
4.40182734583e-005 1.09871073394e-005 -1042.21789714 -99922239608.1 6153.17995039 46096162.5816 550107462456 973598634531 507223494337 129533227218 541153870706 235671664107 0 0 0 0 0 0 0 0 0 0 0 4815135.76571 42706801.8185 
4.40183043722e-005 1.09548404994e-005 -1045.32007101 -100699655411 6160.44424001 46601317.4726 549666266370 976227303973 508671562463 129323301969 540843868499 234432303271 0 0 0 0 0 0 0 0 0 0 0 4805864.25013 42673261.2461 
4.40183349116e-005 1.09228699054e-005 -1048.4084166 -101477022524 6167.71774852 47109271.6482 549226265090 978838850665 510110628482 129113959422 540534805046 233206352755 0 0 0 0 0 0 0 0 0 0 0 4796764.09195 42640067.5397 
4.40183650837e-005 1.08911908795e-005 -1051.48306937 -102254326491 6175.00016761 47620030.9319 548787452020 981433548361 511540827173 128905202140 540226661137 231993565243 0 0 0 0 0 0 0 0 0 0 0 4787830.81257 42607212.3466 
4.40183948954e-005 1.08597988605e-005 -1054.54416121 -103031552653 6182.29119389 48133600.9695 548349820497 984011663965 512962289953 128697032524 539919417953 230793700246 0 0 0 0 0 0 0 0 0 0 0 4779060.06674 42574687.4742 
4.40184243533e-005 1.08286894001e-005 -1057.59182066 -103808686101 6189.59052909 48649987.2455 547913363791 986573457808 514375145020 128489452808 539613057061 229606523822 0 0 0 0 0 0 0 0 0 0 0 4770447.63789 42542484.8887 
4.40184534639e-005 1.07978581578e-005 -1060.62617304 -104585711700 6196.89788005 49169195.087 547478075113 989119183853 515779517455 128282465069 539307560413 228431808343 0 0 0 0 0 0 0 0 0 0 0 4761989.43393 42510596.7144 
4.40184822335e-005 1.07673008996e-005 -1063.64734039 -105362614128 6204.21295838 49691229.6448 547043947652 991649089775 517175529261 128076071239 539002910359 227269332316 0 0 0 0 0 0 0 0 0 0 0 4753681.48341 42479015.2347 
4.40185106684e-005 1.07370134903e-005 -1066.65544199 -106139377844 6211.5354813 50216095.9537 546610974529 994163417428 518563299607 127870273090 538699089610 226118880043 0 0 0 0 0 0 0 0 0 0 0 4745519.93072 42447732.8872 
4.40185387745e-005 1.07069918952e-005 -1069.65059394 -106915987146 6218.86517053 50743798.8597 546179148879 996662402655 519942944716 127665072264 538396081283 224980241582 0 0 0 0 0 0 0 0 0 0 0 4737501.03352 42416742.2673 
4.40185665578e-005 1.06772321711e-005 -1072.63290986 -107692426157 6226.20175345 51274343.1109 545748463779 999146275878 521314578183 127460470251 538093868847 223853212364 0 0 0 0 0 0 0 0 0 0 0 4729621.15769 42386036.1224 
4.40185940238e-005 1.06477304676e-005 -1075.60250052 -108468678834 6233.54496225 51807733.296 545318912315 1.00161526196e+012 522678310890 127256468412 537792436156 222737593138 0 0 0 0 0 0 0 0 0 0 0 4721876.77487 42355607.3539 
4.40186211782e-005 1.06184830224e-005 -1078.55947417 -109244728993 6240.89453421 52343973.8728 544890487569 1.00406958048e+012 524034251147 127053067977 537491767436 221633189742 0 0 0 0 0 0 0 0 0 0 0 4714264.45865 42325449.0147 
4.40186480264e-005 1.05894861578e-005 -1081.50393662 -110020560284 6248.25021179 52883069.1815 544463182615 1.00650944593e+012 525382504800 126850270046 537191847272 220539812909 0 0 0 0 0 0 0 0 0 0 0 4706780.8812 42295554.307 
4.40186745737e-005 1.05607362791e-005 -1084.43599125 -110796156253 6255.61174238 53425023.4289 544036990541 1.0089350678e+012 526723175255 126648075600 536892660617 219457278140 0 0 0 0 0 0 0 0 0 0 0 4699422.81044 42265916.5819 
4.40187008253e-005 1.05322298715e-005 -1087.35573916 -111571500316 6262.97887838 53969840.7023 543611904450 1.01134665074e+012 528056363577 126446485500 536594192780 218385405522 0 0 0 0 0 0 0 0 0 0 0 4692187.10681 42236529.3372 
4.40187267861e-005 1.05039634974e-005 -1090.26327923 -112346575747 6270.35137722 54517524.9754 543187917460 1.01374439472e+012 529382168566 126245500490 536296429425 217324019575 0 0 0 0 0 0 0 0 0 0 0 4685070.72036 42207386.2157 
4.40187524612e-005 1.04759337937e-005 -1093.15870826 -113121365727 6277.72900127 55068080.1108 542765022709 1.01612849518e+012 530700686822 126045121202 535999356561 216272949102 0 0 0 0 0 0 0 0 0 0 0 4678070.68795 42178481.0032 
4.40187778552e-005 1.04481374706e-005 -1096.0421209 -113895853332 6285.11151771 55621509.8529 542343213371 1.01849914309e+012 532012012785 125845348163 535702960548 215232027075 0 0 0 0 0 0 0 0 0 0 0 4671184.13065 42149807.6274 
4.4018802973e-005 1.04205713083e-005 -1098.91360987 -114670021555 6292.49869863 56177817.844 541922482647 1.02085652517e+012 533316238831 125646181794 535407228083 214201090470 0 0 0 0 0 0 0 0 0 0 0 4664408.25099 42121360.1554 
4.40188278191e-005 1.03932321552e-005 -1101.77326595 -115443853272 6299.89032086 56737007.6193 541502823775 1.02320082392e+012 534613455309 125447622417 535112146198 213179980156 0 0 0 0 0 0 0 0 0 0 0 4657740.3305 42093132.7921 
4.40188523979e-005 1.03661169257e-005 -1104.62117808 -116217331290 6307.28616605 57299082.616 541084230033 1.02553221782e+012 535903750618 125249670253 534817702255 212168540759 0 0 0 0 0 0 0 0 0 0 0 4651177.72723 42065119.8778 
4.40188767138e-005 1.03392225992e-005 -1107.45743334 -116990438336 6314.68602037 57864046.161 540666694747 1.02785088134e+012 537187211225 125052325435 534523883946 211166620570 0 0 0 0 0 0 0 0 0 0 0 4644717.87355 42037315.8871 
4.40189007711e-005 1.03125462169e-005 -1110.28211712 -117763157058 6322.08967469 58431901.4879 540250211286 1.03015698514e+012 538463921756 124855588002 534230679281 210174071404 0 0 0 0 0 0 0 0 0 0 0 4638358.2737 42009715.4261 
4.4018924574e-005 1.02860848799e-005 -1113.09531318 -118535470052 6329.49692464 59002651.7526 539834773059 1.03245069622e+012 539733965072 124659457902 533938076577 209190748469 0 0 0 0 0 0 0 0 0 0 0 4632096.5015 41982313.2299 
4.40189481265e-005 1.02598357493e-005 -1115.89710352 -119307359831 6336.90756995 59576299.9865 539420373546 1.03473217781e+012 540997422216 124463935007 533646064476 208216510346 0 0 0 0 0 0 0 0 0 0 0 4625930.1987 41955104.1625 
4.40189714326e-005 1.02337960421e-005 -1118.68756874 -120078808856 6344.32141522 60152849.1643 539007006258 1.03700158973e+012 542254372599 124269019097 533354631909 207251218774 0 0 0 0 0 0 0 0 0 0 0 4619857.07227 41928083.2118 
4.40189944962e-005 1.02079630326e-005 -1121.46678767 -120849799529 6351.73826884 60732302.126 538594664797 1.03925908821e+012 543504893879 124074709890 533063768128 206294738687 0 0 0 0 0 0 0 0 0 0 0 4613874.89325 41901245.4912 
4.40190173212e-005 1.01823340469e-005 -1124.2348379 -121620314215 6359.15794408 61314661.6706 538183342789 1.04150482629e+012 544749062200 123881007011 532773462656 205346937969 0 0 0 0 0 0 0 0 0 0 0 4607981.49387 41874586.2335 
4.40190399112e-005 1.01569064646e-005 -1126.99179546 -122390335229 6366.58025818 61899930.4902 537773033935 1.04373895367e+012 545986952092 123687910022 532483705317 204407687475 0 0 0 0 0 0 0 0 0 0 0 4602174.76639 41848100.7911 
4.40190622699e-005 1.01316777165e-005 -1129.73773501 -123159844831 6374.00503247 62488111.1897 537363732001 1.04596161686e+012 547218636550 123495418415 532194486219 203476860916 0 0 0 0 0 0 0 0 0 0 0 4596452.66115 41821784.6339 
4.40190844009e-005 1.01066452828e-005 -1132.47272985 -123928825254 6381.43209245 63079206.2963 536955430815 1.04817295932e+012 548444187093 123303531612 531905795746 202554334759 0 0 0 0 0 0 0 0 0 0 0 4590813.18474 41795633.3464 
4.40191063076e-005 1.00818066915e-005 -1135.19685203 -124697258676 6388.86126771 63673218.2628 536548124262 1.05037312149e+012 549663673804 123112248970 531617624551 201639988149 0 0 0 0 0 0 0 0 0 0 0 4585254.39829 41769642.6254 
4.40191279935e-005 1.00571595187e-005 -1137.9101722 -125465127287 6396.29239153 64270149.4416 536141806311 1.05256224082e+012 550877165315 122921569791 531329963566 200733702871 0 0 0 0 0 0 0 0 0 0 0 4579774.41614 41743808.2792 
4.40191494619e-005 1.00327013851e-005 -1140.61275992 -126232413211 6403.72530138 64870002.1326 535736470978 1.054740452e+012 552084728937 122731493307 531042803973 199835363201 0 0 0 0 0 0 0 0 0 0 0 4574371.4038 41718126.2234 
4.40191707162e-005 1.00084299568e-005 -1143.30468344 -126999098540 6411.15983822 65472778.5344 535332112364 1.05690788683e+012 553286430593 122542018702 530756137220 198944855918 0 0 0 0 0 0 0 0 0 0 0 4569043.57692 41692592.4809 
4.40191917594e-005 9.98434294277e-006 -1145.98600991 -127765165397 6418.59584699 66078480.789 534928724628 1.0590646745e+012 554482334943 122353145099 530469955001 198062070162 0 0 0 0 0 0 0 0 0 0 0 4563789.1994 41667203.178 
4.40192125948e-005 9.96043809493e-006 -1148.65680527 -128530595804 6426.03317598 66687110.9396 534526302010 1.06121094144e+012 555672505325 122164871576 530184249265 197186897432 0 0 0 0 0 0 0 0 0 0 0 4558606.58234 41641954.5441 
4.40192332254e-005 9.93671320523e-006 -1151.31713448 -129295371820 6433.47167748 67298670.9897 534124838802 1.06334681163e+012 556857003912 121977197148 529899012188 196319231441 0 0 0 0 0 0 0 0 0 0 0 4553494.0822 41616842.9069 
4.40192536542e-005 9.91316610734e-006 -1153.96706128 -130059475503 6440.91120677 67913162.828 533724329392 1.06547240641e+012 558035891582 121790120798 529614236202 195458968158 0 0 0 0 0 0 0 0 0 0 0 4548450.10007 41591864.694 
4.40192738842e-005 9.88979467278e-006 -1156.60664848 -130822888858 6448.35162299 68530588.3045 533324768217 1.06758784476e+012 559209228104 121603641449 529329913953 194606005644 0 0 0 0 0 0 0 0 0 0 0 4543473.07975 41567016.4274 
4.40192939183e-005 9.86659681145e-006 -1159.23595787 -131585593882 6455.79278856 69150949.1926 532926149789 1.06969324327e+012 560377072088 121417757984 529046038317 193760244047 0 0 0 0 0 0 0 0 0 0 0 4538561.50682 41542294.7228 
4.40193137593e-005 9.84357047152e-006 -1161.85505013 -132347572614 6463.23456885 69774247.1677 532528468709 1.0717887161e+012 561539480972 121232469251 528762602404 192921585577 0 0 0 0 0 0 0 0 0 0 0 4533713.90761 41517696.2892 
4.40193334099e-005 9.82071363623e-006 -1164.46398512 -133108807020 6470.67683287 70400483.8684 532131719630 1.07387437526e+012 562696511165 121047774048 528479599524 192089934367 0 0 0 0 0 0 0 0 0 0 0 4528928.84753 41493217.9237 
4.4019352873e-005 9.79802432472e-006 -1167.06282171 -133869279106 6478.11945262 71029660.8517 531735897282 1.07595033048e+012 563848217986 120863671138 528197023206 191265196487 0 0 0 0 0 0 0 0 0 0 0 4524204.93031 41468856.5118 
4.40193721512e-005 9.77550059126e-006 -1169.6516178 -134628970876 6485.56230297 71661779.5909 531340996477 1.07801668931e+012 564994655687 120680159251 527914867192 190447279889 0 0 0 0 0 0 0 0 0 0 0 4519540.79687 41444609.0252 
4.4019391247e-005 9.75314052282e-006 -1172.2304305 -135387864312 6493.00526218 72296841.5207 530947012081 1.08007355726e+012 566135877561 120497237076 527633125410 189636094308 0 0 0 0 0 0 0 0 0 0 0 4514935.12395 41420472.5187 
4.40194101631e-005 9.73094223978e-006 -1174.79931603 -136145941416 6500.44821129 72934847.9955 530553939040 1.08212103776e+012 567271935885 120314903269 527351791997 188831551264 0 0 0 0 0 0 0 0 0 0 0 4510386.62338 41396444.1293 
4.40194289019e-005 9.70890389576e-006 -1177.35832961 -136903184186 6507.89103383 73575800.2725 530161772387 1.08415923211e+012 568402881917 120133156466 527070861290 188033564037 0 0 0 0 0 0 0 0 0 0 0 4505894.04117 41372521.0752 
4.4019447466e-005 9.68702367355e-006 -1179.90752592 -137659574628 6515.33361693 74219699.6074 529770507188 1.08618823987e+012 569528766088 119951995253 526790327790 187242047509 0 0 0 0 0 0 0 0 0 0 0 4501456.15591 41348700.6505 
4.40194658578e-005 9.6652997891e-006 -1182.44695854 -138415094773 6522.7758496 74866547.118 529380138624 1.08820815847e+012 570649637780 119771418206 526510186211 186456918283 0 0 0 0 0 0 0 0 0 0 0 4497071.77873 41324980.2285 
4.40194840795e-005 9.64373048674e-006 -1184.97668045 -139169726623 6530.21762406 75516343.9037 528990661915 1.09021908361e+012 571765545559 119591423865 526230431427 185678094501 0 0 0 0 0 0 0 0 0 0 0 4492739.75159 41301357.255 
4.40195021336e-005 9.62231404021e-006 -1187.49674385 -139923452234 6537.65883512 76169090.9961 528602072356 1.09222110916e+012 572876537108 119412010740 525951058488 184905495864 0 0 0 0 0 0 0 0 0 0 0 4488458.94672 41277829.2491 
4.40195200224e-005 9.60104875261e-006 -1190.00720011 -140676253654 6545.09937988 76824789.3392 528214365320 1.09421432713e+012 573982659215 119233177327 525672062625 184139043613 0 0 0 0 0 0 0 0 0 0 0 4484228.2659 41254393.8015 
4.40195377481e-005 9.57993295445e-006 -1192.50809994 -141428112934 6552.53915813 77483439.8315 527827536244 1.09619882788e+012 575083957861 119054922090 525393439226 183378660444 0 0 0 0 0 0 0 0 0 0 0 4480046.63936 41231048.5719 
4.40195553128e-005 9.55896500384e-006 -1194.99949331 -142179012155 6559.97807199 78145043.2988 527441580631 1.0981747e+012 576180478197 118877243478 525115183847 182624270506 0 0 0 0 0 0 0 0 0 0 0 4475913.02511 41207791.2877 
4.40195727188e-005 9.53814328546e-006 -1197.48142949 -142928933422 6567.416026 78809600.5094 527056494055 1.1001420305e+012 577272264582 118700139913 524837292200 181875799343 0 0 0 0 0 0 0 0 0 0 0 4471826.40811 41184619.7423 
4.40195899681e-005 9.51746621056e-006 -1199.95395705 -143677858834 6574.85292687 79477112.1543 526672272159 1.10210090468e+012 578359360575 118523609805 524559760157 181133173886 0 0 0 0 0 0 0 0 0 0 0 4467785.79959 41161531.7941 
4.40196070629e-005 9.49693221555e-006 -1202.41712394 -144425770520 6582.2886837 80147578.8762 526288910649 1.10405140634e+012 579441808997 118347651540 524282583734 180396322386 0 0 0 0 0 0 0 0 0 0 0 4463790.23617 41138525.3635 
4.40196240052e-005 9.47653976175e-006 -1204.87097747 -145172650670 6589.72320782 80821001.2567 525906405292 1.10599361771e+012 580519651923 118172263486 524005759094 179665174397 0 0 0 0 0 0 0 0 0 0 0 4459838.77918 41115598.4323 
4.4019640797e-005 9.45628733532e-006 -1207.31556427 -145918481431 6597.15641258 81497379.8048 525524751927 1.10792761952e+012 581592930688 117997443999 523729282547 178939660757 0 0 0 0 0 0 0 0 0 0 0 4455930.51409 41092749.0422 
4.40196574402e-005 9.43617344625e-006 -1209.75093037 -146663245007 6604.58821343 82176714.9697 525143946457 1.109853491e+012 582661685917 117823191418 523453150542 178219713542 0 0 0 0 0 0 0 0 0 0 0 4452064.54973 41069975.2934 
4.40196739368e-005 9.41619662765e-006 -1212.17712121 -147406923633 6612.01852798 82859007.1497 524763984840 1.11177131e+012 583725957558 117649504064 523177359657 177505266029 0 0 0 0 0 0 0 0 0 0 0 4448240.01759 41047275.342 
4.40196902888e-005 9.39635543627e-006 -1214.5941816 -148149499566 6619.44727554 83544256.6574 524384863113 1.11368115287e+012 584785784843 117476380254 522901906617 176796252707 0 0 0 0 0 0 0 0 0 0 0 4444456.07137 41024647.4005 
4.40197064979e-005 9.37664845033e-006 -1217.00215583 -148890955062 6626.87437772 84232463.7772 524006577355 1.11558309471e+012 585841206389 117303818282 522626788257 176092609182 0 0 0 0 0 0 0 0 0 0 0 4440711.88608 41002089.734 
4.4019722566e-005 9.35707427117e-006 -1219.40108754 -149631272440 6634.29975758 84923628.6921 523629123728 1.11747720916e+012 586892260104 117131816441 522352001557 175394272233 0 0 0 0 0 0 0 0 0 0 0 4437006.65783 40979600.6616 
4.40197384949e-005 9.33763152056e-006 -1221.79101991 -150370434035 6641.7233404 85617751.5616 523252498435 1.11936356863e+012 587938983318 116960373003 522077543604 174701179699 0 0 0 0 0 0 0 0 0 0 0 4433339.60281 40957178.5522 
4.40197542864e-005 9.31831884201e-006 -1224.1719955 -151108422229 6649.145053 86314832.4611 522876697751 1.1212422442e+012 588981412705 116789486239 521803411612 174013270525 0 0 0 0 0 0 0 0 0 0 0 4429709.9571 40934821.8253 
4.40197699422e-005 9.29913489962e-006 -1226.54405637 -151845219399 6656.56482393 87014871.4057 522501718009 1.12311330572e+012 590019584332 116619154406 521529602912 173330484700 0 0 0 0 0 0 0 0 0 0 0 4426116.97594 40912528.9489 
4.4019785464e-005 9.28007837694e-006 -1228.90724413 -152580807993 6663.98258374 87717868.378 522127555586 1.12497682185e+012 591053533714 116449375751 521256114936 172652763220 0 0 0 0 0 0 0 0 0 0 0 4422559.93311 40890298.4373 
4.40198008535e-005 9.26114797878e-006 -1231.26159971 -153315170475 6671.39826402 88423823.2448 521754206947 1.12683285995e+012 592083295705 116280148523 520982945246 171980048134 0 0 0 0 0 0 0 0 0 0 0 4419038.12084 40868128.8528 
4.40198161124e-005 9.24234242733e-006 -1233.60716378 -154048289317 6678.81179877 89132735.8892 521381668569 1.12868148637e+012 593108904702 116111470948 520710091485 171312282402 0 0 0 0 0 0 0 0 0 0 0 4415550.84861 40846018.7997 
4.40198312423e-005 9.22366046542e-006 -1235.94397635 -154780147089 6686.2231229 89844606.0706 521009937024 1.13052276618e+012 594130394453 115943341259 520437551420 170649410001 0 0 0 0 0 0 0 0 0 0 0 4412097.44339 40823966.9283 
4.40198462447e-005 9.20510085446e-006 -1238.27207693 -155510726361 6693.63217283 90559433.4903 520639008933 1.13235676332e+012 595147798166 115775757686 520165322920 169991375847 0 0 0 0 0 0 0 0 0 0 0 4408677.24886 40801971.9311 
4.40198611213e-005 9.18666237282e-006 -1240.59150473 -156240009714 6701.03888697 91277217.8382 520268880947 1.13418354077e+012 596161148587 115608718438 519893403937 169338125724 0 0 0 0 0 0 0 0 0 0 0 4405289.62471 40780032.5406 
4.40198758735e-005 9.16834381817e-006 -1242.90229834 -156967979833 6708.4432046 91997958.6899 519899549802 1.1360031603e+012 597170477864 115442221737 519621792533 168689606365 0 0 0 0 0 0 0 0 0 0 0 4401933.9467 40758147.5309 
4.4019890503e-005 9.15014400427e-006 -1245.20449607 -157694619372 6715.84506698 92721655.6172 519531012253 1.13781568277e+012 598175817713 115276265785 519350486848 168045765329 0 0 0 0 0 0 0 0 0 0 0 4398609.6057 40736315.7139 
4.40199050111e-005 9.13206176303e-006 -1247.49813567 -158419911103 6723.24441633 93448308.0949 519163265129 1.13962116793e+012 599177199299 115110848791 519079485122 167406551064 0 0 0 0 0 0 0 0 0 0 0 4395316.00775 40714535.9407 
4.40199193994e-005 9.11409594291e-006 -1249.78325451 -159143837761 6730.64119629 94177915.5489 518796305304 1.14141967455e+012 600174653315 114945968959 518808785683 166771912851 0 0 0 0 0 0 0 0 0 0 0 4392052.57338 40692807.0989 
4.40199336694e-005 9.09624540877e-006 -1252.05988954 -159866382188 6738.03535189 94910477.3521 518430129699 1.14321126044e+012 601168209983 114781624487 518538386939 166141800783 0 0 0 0 0 0 0 0 0 0 0 4388818.73727 40671128.1124 
4.40199478223e-005 9.07850904244e-006 -1254.32807722 -160587527213 6745.42682902 95645992.7848 518064735301 1.14499598236e+012 602157899014 114617813582 518268287394 165516165784 0 0 0 0 0 0 0 0 0 0 0 4385613.94804 40649497.9408 
4.40199618597e-005 9.06088574053e-006 -1256.58785373 -161307255761 6752.81557531 96384461.1149 517700119121 1.14677389626e+012 603143749723 114454534437 517998485618 164894959526 0 0 0 0 0 0 0 0 0 0 0 4382437.66754 40627915.5767 
4.40199757828e-005 9.04337441548e-006 -1258.83925485 -162025550759 6760.20153943 97125881.5407 517336278227 1.14854505714e+012 604125790962 114291785247 517728980259 164278134457 0 0 0 0 0 0 0 0 0 0 0 4379289.37072 40606380.0463 
4.40199895931e-005 9.02597399594e-006 -1261.08231581 -162742395216 6767.58467081 97870253.1624 516973209748 1.15030951901e+012 605104051094 114129564216 517459770060 163665643809 0 0 0 0 0 0 0 0 0 0 0 4376168.54541 40584890.4092 
4.40200032919e-005 9.00868342363e-006 -1263.31707176 -163457772170 6774.96492085 98617575.1036 516610910824 1.15206733519e+012 606078558159 113967869527 517190853806 163057441485 0 0 0 0 0 0 0 0 0 0 0 4373074.69148 40563445.7539 
4.40200168804e-005 8.99150165677e-006 -1265.5435572 -164171664709 6782.34224125 99367846.353 516249378674 1.15381855798e+012 607049339676 113806699384 516922230381 162453482170 0 0 0 0 0 0 0 0 0 0 0 4370007.32118 40542045.2019 
4.40200303601e-005 8.97442766695e-006 -1267.76180645 -164884055970 6789.71658523 100121065.887 515888610542 1.15556323892e+012 608016422812 113646051979 516653898724 161853721218 0 0 0 0 0 0 0 0 0 0 0 4366965.9583 40520687.9031 
4.4020043732e-005 8.95746044011e-006 -1269.97185343 -165594929152 6797.08790697 100877232.615 515528603718 1.15730142873e+012 608979834320 113485925507 516385857844 161258114678 0 0 0 0 0 0 0 0 0 0 0 4363950.13808 40499373.0365 
